,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,budget,openingweekend
452,tt1144884,movie,The Final Destination,The Final Destination,0,2009,\N,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40000000.0,27408309.0
453,tt1152850,movie,Wendy and Lucy,Wendy and Lucy,0,2008,\N,80,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.0,18218.0
454,tt1176740,movie,Away We Go,Away We Go,0,2009,\N,98,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17000000.0,130411.0
455,tt1213648,movie,London Boulevard,London Boulevard,0,2010,\N,103,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,3431.0
456,tt1235170,movie,The Future,The Future,0,2011,\N,91,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1000000.0,27137.0
457,tt1235189,movie,Wild Target,Wild Target,0,2010,\N,98,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000.0,23174.0
458,tt1235796,movie,Ondine,Ondine,0,2009,\N,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,12000000.0,27497.0
459,tt1235841,movie,Sidewalls,Medianeras,0,2011,\N,95,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000.0,1304.0
460,tt1239426,movie,Hipsters,Stilyagi,0,2008,\N,130,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,15000000.0,3378892.0
461,tt1240982,movie,Your Highness,Your Highness,0,2011,\N,102,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49900000.0,9360020.0
462,tt1241226,movie,Locker 13,Locker 13,0,2014,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,300000.0,2468.0
463,tt1242432,movie,I Spit on Your Grave,I Spit on Your Grave,0,2010,\N,108,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2000000.0,32064.0
464,tt1242544,movie,Last Day of Summer,Last Day of Summer,0,2009,\N,85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0,30700.0
465,tt1242592,movie,Ashland,Ashland,0,2009,\N,111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,575000.0
466,tt1242599,movie,Bellflower,Bellflower,0,2011,\N,106,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17000.0,22279.0
467,tt1243630,movie,Fancypants,Fancypants,0,2011,\N,87,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000.0,4227.0
468,tt1243957,movie,The Tourist,The Tourist,0,2010,\N,103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000.0,16472458.0
469,tt1243974,movie,Aloha,Aloha,0,2015,\N,105,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,37000000.0,9670235.0
470,tt1244659,movie,Extraordinary Measures,Extraordinary Measures,0,2010,\N,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31000000.0,6012594.0
471,tt1244754,movie,Conviction,Conviction,0,2010,\N,107,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12500000.0,102351.0
472,tt1245112,movie,[Rec] 2,[Rec]²,0,2009,\N,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5600000.0,8191.0
473,tt1245492,movie,This Is the End,This Is the End,0,2013,\N,107,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32000000.0,20719162.0
474,tt1245526,movie,RED,RED,0,2010,\N,111,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58000000.0,21761408.0
475,tt1247644,movie,Breaking Upwards,Breaking Upwards,0,2009,\N,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15000.0,15467.0
476,tt1247662,movie,The Good Guy,The Good Guy,0,2009,\N,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8000000.0,34712.0
477,tt1247690,movie,Serena,Serena,0,2014,\N,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30000000.0,100090.0
478,tt1247692,movie,Shrink,Shrink,0,2009,\N,104,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5100000.0,16443.0
479,tt1250777,movie,Kick-Ass,Kick-Ass,0,2010,\N,117,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,19828687.0
480,tt1251743,movie,Salvation Boulevard,Salvation Boulevard,0,2011,\N,96,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000.0,7208.0
481,tt1251757,movie,Middle Men,Middle Men,0,2009,\N,105,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000.0,325641.0
482,tt1252329,movie,Redwoods,Redwoods,0,2009,\N,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,115000.0,987.0
483,tt1253863,movie,300: Rise of an Empire,300: Rise of an Empire,0,2014,\N,102,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,110000000.0,45038460.0
484,tt1253864,movie,Immortals,Immortals,0,2011,\N,110,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75000000.0,32206425.0
485,tt1255953,movie,Incendies,Incendies,0,2010,\N,131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6800000.0,50679.0
486,tt1257562,movie,Hadewijch,Hadewijch,0,2009,\N,105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4600000.0,1892.0
487,tt1258972,movie,The Man with the Iron Fists,The Man with the Iron Fists,0,2012,\N,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000.0,7910980.0
488,tt1259521,movie,The Cabin in the Woods,The Cabin in the Woods,0,2012,\N,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30000000.0,14743614.0
489,tt1259571,movie,The Twilight Saga: New Moon,The Twilight Saga: New Moon,0,2009,\N,130,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,50000000.0,142839137.0
490,tt1261945,movie,Sex and the City 2,Sex and the City 2,0,2010,\N,146,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100000000.0,36835353.0
491,tt1262416,movie,Scream 4,Scream 4,0,2011,\N,111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40000000.0,18692090.0
492,tt1263670,movie,Crazy Heart,Crazy Heart,0,2009,\N,112,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,7000000.0,82664.0
493,tt1265990,movie,The Roommate,The Roommate,0,2011,\N,91,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,16000000.0,15002635.0
494,tt1267297,movie,Hercules,Hercules,0,2014,\N,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000.0,29000000.0
495,tt1268204,movie,Waste Land,Waste Land,0,2010,\N,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000.0,8656.0
496,tt1268962,movie,Drool,Drool,0,2009,\N,85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,1199.0
497,tt1270286,movie,To Save a Life,To Save a Life,0,2009,\N,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,1513955.0
498,tt1270761,movie,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark,0,2010,\N,99,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,25000000.0,8525728.0
499,tt1270798,movie,X-Men: First Class,X: First Class,0,2011,\N,132,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,160000000.0,55101604.0
500,tt1270835,movie,Hatchet II,Hatchet II,0,2010,\N,85,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,800000.0,52604.0
501,tt1273678,movie,The Spy Next Door,The Spy Next Door,0,2010,\N,94,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28000000.0,12877043.0
502,tt1274300,movie,The Tempest,The Tempest,0,2010,\N,110,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20000000.0,42436.0
503,tt1276105,movie,Saint John of Las Vegas,Saint John of Las Vegas,0,2009,\N,85,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000.0,21666.0
504,tt1278340,movie,Dead Snow,Død snø,0,2009,\N,90,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,800000.0,5363.0
505,tt1279935,movie,Date Night,Date Night,0,2010,\N,88,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55000000.0,25207599.0
506,tt1285016,movie,The Social Network,The Social Network,0,2010,\N,120,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,22445653.0
507,tt1285252,movie,Allah Made Me Funny: Live in Concert,Allah Made Me Funny: Live in Concert,0,2008,\N,83,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,38867.0
508,tt1355644,movie,Passengers,Passengers,0,2016,\N,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,110000000.0,14869736.0
509,tt1371155,movie,Made in Dagenham,Made in Dagenham,0,2010,\N,113,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000.0,37563.0
510,tt1384597,movie,Third on a Match,Third on a Match,0,2009,\N,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10000.0,1800.0
511,tt1385867,movie,Cop Out,Cop Out,0,2010,\N,107,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37000000.0,18211126.0
512,tt1389063,movie,Change the Game,Change the Game,0,2006,\N,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7000.0,1050.0
513,tt1389137,movie,We Bought a Zoo,We Bought a Zoo,0,2011,\N,124,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,9450000.0
514,tt1391137,movie,Why Did I Get Married Too?,Why Did I Get Married Too?,0,2010,\N,121,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,20000000.0,29289537.0
515,tt1392170,movie,The Hunger Games,The Hunger Games,0,2012,\N,142,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,78000000.0,152535747.0
516,tt1392190,movie,Mad Max: Fury Road,Mad Max: Fury Road,0,2015,\N,120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150000000.0,45428128.0
517,tt1392197,movie,Marmaduke,Marmaduke,0,2010,\N,87,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,11599661.0
518,tt1392214,movie,Prisoners,Prisoners,0,2013,\N,153,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,46000000.0,20817053.0
519,tt1396218,movie,Mr. Popper's Penguins,Mr. Popper's Penguins,0,2011,\N,94,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,55000000.0,18445355.0
520,tt1399103,movie,Transformers: Dark of the Moon,Transformers: Dark of the Moon,0,2011,\N,154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,195000000.0,97400000.0
521,tt1425922,movie,Black Nativity,Black Nativity,0,2013,\N,93,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,17500000.0,3669530.0
522,tt1464580,movie,Stake Land,Stake Land,0,2010,\N,98,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,650000.0,7258.0
523,tt1473832,movie,Bridget Jones's Baby,Bridget Jones's Baby,0,2016,\N,118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35000000.0,8571785.0
524,tt1568337,movie,Loosies,Loosies,0,2011,\N,89,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3900000.0,808.0
525,tt1568911,movie,War Horse,War Horse,0,2011,\N,146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,66000000.0,14527972.0
526,tt1629376,movie,7 Khoon Maaf,7 Khoon Maaf,0,2011,\N,137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4770000.0,184872.0
527,tt1629757,movie,Chasing Mavericks,Chasing Mavericks,0,2012,\N,116,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20000000.0,2268274.0
528,tt1630036,movie,Courageous,Courageous,0,2011,\N,129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0,9063147.0
529,tt1630564,movie,Sacrifice,Sacrifice,0,2011,\N,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4000000.0,15243.0
530,tt1631867,movie,Edge of Tomorrow,Edge of Tomorrow,0,2014,\N,113,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,178000000.0,28760246.0
531,tt1632708,movie,Friends with Benefits,Friends with Benefits,0,2011,\N,109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35000000.0,18622150.0
532,tt1633356,movie,Shark Night 3D,Shark Night 3D,0,2011,\N,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25000000.0,8404260.0
533,tt1634136,movie,Violet & Daisy,Violet & Daisy,0,2011,\N,88,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000.0,9982.0
534,tt1637688,movie,In Time,In Time,0,2011,\N,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,40000000.0,12050368.0
535,tt1637706,movie,Our Idiot Brother,Our Idiot Brother,0,2011,\N,90,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0,7011631.0
536,tt1637725,movie,Ted,Ted,0,2012,\N,106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50000000.0,54415205.0
537,tt1638355,movie,The Man from U.N.C.L.E.,The Man from U.N.C.L.E.,0,2015,\N,116,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000000.0,13535000.0
538,tt1640459,movie,Hobo with a Shotgun,Hobo with a Shotgun,0,2011,\N,86,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3000000.0,12046.0
539,tt1640484,movie,Jumping the Broom,Jumping the Broom,0,2011,\N,112,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6600000.0,15215487.0
540,tt1640680,movie,Armadillo,Armadillo,0,2010,\N,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1500000.0,3958.0
541,tt1640718,movie,The Prophet,The Prophet,0,2014,\N,84,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000.0,27435.0
542,tt1641841,movie,Skin Trade,Skin Trade,0,2014,\N,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9000000.0,162.0
543,tt1647692,movie,Yaroslav. Tysyachu let nazad,Yaroslav. Tysyachu let nazad,0,2010,\N,100,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0,1700000.0
544,tt1680114,movie,The Snowtown Murders,Snowtown,0,2011,\N,119,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.0,1273.0
545,tt1698641,movie,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day",0,2014,\N,81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28000000.0,18360230.0
546,tt1727388,movie,The Way Way Back,The Way Way Back,0,2013,\N,103,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0,552788.0
547,tt1748122,movie,Moonrise Kingdom,Moonrise Kingdom,0,2012,\N,94,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000.0,522996.0
548,tt1748199,movie,Silver Circle,Silver Circle,0,2013,\N,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600000.0,1314.0
549,tt1790885,movie,Zero Dark Thirty,Zero Dark Thirty,0,2012,\N,157,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,40000000.0,417150.0
550,tt1823672,movie,Chappie,Chappie,0,2015,\N,120,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49000000.0,13346782.0
551,tt1911644,movie,The Call,The Call,0,2013,\N,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13000000.0,17118745.0
552,tt1918727,movie,California Solo,California Solo,0,2012,\N,94,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.0,3412.0
553,tt1972571,movie,A Most Wanted Man,A Most Wanted Man,0,2014,\N,122,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,15000000.0,2717000.0
554,tt1976608,movie,Sholem Aleichem: Laughing in the Darkness,Sholem Aleichem: Laughing in the Darkness,0,2011,\N,93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.0,20247.0
555,tt2096673,movie,Inside Out,Inside Out,0,2015,\N,95,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000000.0,90440272.0
556,tt2097298,movie,"McFarland, USA","McFarland, USA",0,2015,\N,129,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17000000.0,11020798.0
557,tt2101341,movie,Dead Man Down,Dead Man Down,0,2013,\N,118,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,5345250.0
558,tt2101441,movie,Spring Breakers,Spring Breakers,0,2012,\N,94,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000.0,263002.0
559,tt2103166,movie,Chill: The Killing Games,Chill: The Killing Games,0,2013,\N,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3000.0,800.0
560,tt2103217,movie,Maniac,Maniac,0,2012,\N,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6000000.0,5571.0
561,tt2103254,movie,Tammy,Tammy,0,2014,\N,97,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20000000.0,21577049.0
562,tt2103267,movie,Adore,Adoration,0,2013,\N,112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16000000.0,19646.0
563,tt2106361,movie,Into the Storm,Into the Storm,0,2014,\N,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50000000.0,18015000.0
564,tt2106476,movie,The Hunt,Jagten,0,2012,\N,115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000.0,43045.0
565,tt2113822,movie,Back to 1942,Yi jiu si er,0,2012,\N,145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000.0,9414.0
566,tt2114338,movie,Action,Action,0,2011,\N,119,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,1121.0
567,tt2119532,movie,Hacksaw Ridge,Hacksaw Ridge,0,2016,\N,139,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,40000000.0,15190758.0
568,tt2120120,movie,Pixels,Pixels,0,2015,\N,105,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88000000.0,24011616.0
569,tt2123131,movie,A Day on the Asteroid,A Day on the Asteroid,0,2009,\N,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5000.0,400.0
570,tt2123342,movie,Underdogs,Underdogs,0,2013,\N,102,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2500000.0,5371.0
571,tt2125435,movie,Beasts of the Southern Wild,Beasts of the Southern Wild,0,2012,\N,93,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1800000.0,169702.0
572,tt2125666,movie,The Queen of Versailles,The Queen of Versailles,0,2012,\N,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.0,51326.0
573,tt2126235,movie,Collide,Collide,0,2016,\N,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21500000.0,1512824.0
574,tt2126355,movie,San Andreas,San Andreas,0,2015,\N,114,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,110000000.0,54588173.0
575,tt2131698,movie,Zaytoun,Zaytoun,0,2012,\N,110,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8000000.0,4100.0
576,tt2132285,movie,The Bling Ring,The Bling Ring,0,2013,\N,90,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8000000.0,212537.0
577,tt2132374,movie,Life's a Breeze,Life's a Breeze,0,2013,\N,83,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000.0,1361.0
578,tt2140037,movie,Jane Got a Gun,Jane Got a Gun,0,2015,\N,98,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25000000.0,803000.0
579,tt2140373,movie,Saving Mr. Banks,Saving Mr. Banks,0,2013,\N,125,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,9344381.0
580,tt2140379,movie,Self/less,Self/less,0,2015,\N,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,26000000.0,5379000.0
581,tt2140479,movie,The Accountant,The Accountant,0,2016,\N,128,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44000000.0,24710273.0
582,tt2141751,movie,God Help the Girl,God Help the Girl,0,2014,\N,112,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1850000.0,11330.0
583,tt2179136,movie,American Sniper,American Sniper,0,2014,\N,133,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58800000.0,89269067.0
584,tt2180411,movie,Into the Woods,Into the Woods,0,2014,\N,125,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,50000000.0,31051923.0
585,tt2182972,movie,Song One,Song One,0,2014,\N,86,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6000000.0,20200.0
586,tt2183034,movie,Earth to Echo,Earth to Echo,0,2014,\N,91,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13000000.0,8250000.0
587,tt2184339,movie,The Purge,The Purge,0,2013,\N,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3000000.0,34058360.0
588,tt2190469,movie,True Love Zombie,True Love Zombie,0,2012,\N,86,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1500.0,270.0
589,tt2191701,movie,Grown Ups 2,Grown Ups 2,0,2013,\N,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000.0,41508572.0
590,tt2193215,movie,The Counselor,The Counselor,0,2013,\N,117,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25000000.0,7842930.0
591,tt2194499,movie,About Time,About Time,0,2013,\N,123,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12000000.0,1076250.0
592,tt2199543,movie,Futuro Beach,Praia do Futuro,0,2014,\N,106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4000000.0,3324.0
593,tt2199571,movie,Run All Night,Run All Night,0,2015,\N,114,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,11012305.0
594,tt2202471,movie,Love,Ai,0,2012,\N,128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10000000.0,83178.0
595,tt2203939,movie,The Other Woman,The Other Woman,0,2014,\N,109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40000000.0,24763752.0
0,tt0035423,movie,Kate & Leopold,Kate & Leopold,0,2001,\N,118,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,48000000.0,2562448.0
1,tt0118589,movie,Glitter,Glitter,0,2001,\N,104,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,22000000.0,2414596.0
2,tt0120467,movie,Vulgar,Vulgar,0,2000,\N,87,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,120000.0,9377.0
3,tt0120630,movie,Chicken Run,Chicken Run,0,2000,\N,84,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000.0,17506162.0
4,tt0120667,movie,Fantastic Four,Fantastic Four,0,2005,\N,106,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100000000.0,56061504.0
5,tt0120679,movie,Frida,Frida,0,2002,\N,123,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12000000.0,205996.0
6,tt0120681,movie,From Hell,From Hell,0,2001,\N,122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,35000000.0,11014818.0
7,tt0120737,movie,The Lord of the Rings: The Fellowship of the Ring,The Lord of the Rings: The Fellowship of the Ring,0,2001,\N,178,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,93000000.0,66114741.0
8,tt0120753,movie,The Million Dollar Hotel,The Million Dollar Hotel,0,2000,\N,122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,8000000.0,29483.0
